Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Ped_Steps,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-18 09:39:30,1608284369857,_sqo0YUea8P,Idle,UNKNOWN,,,,,,,,26.44137955,1.293647592,103.8604902,,,,,,,,,,,
2020-12-18 09:39:32,1608284372366,_sqo0YUea8P,Idle,UNKNOWN,,,,0.147476196,-0.756256104,-0.659973145,,26.44137955,1.293647592,103.8604902,,,,,,,,,,,
2020-12-18 09:39:33,1608284373194,_sqo0YUea8P,Idle,UNKNOWN,,,,0.147476196,-0.756256104,-0.659973145,,26.44137955,1.293647592,103.8604902,,,,,,,,0.628974966,0.355986241,-0.18360515,-0.666298257
2020-12-18 09:39:33,1608284373303,_sqo0YUea8P,Idle,UNKNOWN,,,,0.147476196,-0.756256104,-0.659973145,,26.44137955,1.293647592,103.8604902,,,,-171.2999573,-68.51026917,-376.1801453,,0.628974966,0.355986241,-0.18360515,-0.666298257
2020-12-18 09:39:33,1608284373360,_sqo0YUea8P,Idle,UNKNOWN,,,,0.147476196,-0.756256104,-0.659973145,,26.44137955,1.293647592,103.8604902,0.279454291,0.811958671,1.380418658,-171.2999573,-68.51026917,-376.1801453,,0.628974966,0.355986241,-0.18360515,-0.666298257
2020-12-18 09:39:33,1608284373420,_sqo0YUea8P,Idle,UNKNOWN,,,,0.147476196,-0.756256104,-0.659973145,100.8046799,26.44137955,1.293647592,103.8604902,0.279454291,0.811958671,1.380418658,-171.2999573,-68.51026917,-376.1801453,,0.628974966,0.355986241,-0.18360515,-0.666298257
2020-12-18 09:39:33,1608284373472,_sqo0YUea8P,Idle,UNKNOWN,,,,0.18927002,-0.747024536,-0.606994629,100.8046799,26.44137955,1.293647592,103.8604902,0.279454291,0.811958671,1.380418658,-171.2999573,-68.51026917,-376.1801453,,0.628974966,0.355986241,-0.18360515,-0.666298257
2020-12-18 09:39:34,1608284374304,_sqo0YUea8P,Idle,UNKNOWN,,,,0.18927002,-0.747024536,-0.606994629,100.8046799,26.44137955,1.293647592,103.8604902,0.279454291,0.811958671,1.380418658,-171.2999573,-68.51026917,-376.1801453,,0.64803041,0.429289631,-0.298723439,-0.553652646
2020-12-18 09:39:34,1608284374415,_sqo0YUea8P,Idle,UNKNOWN,,,,0.18927002,-0.747024536,-0.606994629,100.8046799,26.44137955,1.293647592,103.8604902,0.279454291,0.811958671,1.380418658,-170.8358154,-59.58200073,-366.7686157,,0.64803041,0.429289631,-0.298723439,-0.553652646
2020-12-18 09:39:34,1608284374473,_sqo0YUea8P,Idle,UNKNOWN,,,,0.18927002,-0.747024536,-0.606994629,100.8046799,26.44137955,1.293647592,103.8604902,-0.008648882,-0.233763486,0.2486431,-170.8358154,-59.58200073,-366.7686157,,0.64803041,0.429289631,-0.298723439,-0.553652646
2020-12-18 09:39:35,1608284374531,_sqo0YUea8P,Idle,UNKNOWN,,,,0.18927002,-0.747024536,-0.606994629,100.8044128,26.44137955,1.293647592,103.8604902,-0.008648882,-0.233763486,0.2486431,-170.8358154,-59.58200073,-366.7686157,,0.64803041,0.429289631,-0.298723439,-0.553652646
2020-12-18 09:39:35,1608284374583,_sqo0YUea8P,Idle,UNKNOWN,,,,0.111114502,-0.958480835,-0.517486572,100.8044128,26.44137955,1.293647592,103.8604902,-0.008648882,-0.233763486,0.2486431,-170.8358154,-59.58200073,-366.7686157,,0.64803041,0.429289631,-0.298723439,-0.553652646
2020-12-18 09:39:35,1608284375416,_sqo0YUea8P,Idle,UNKNOWN,,,,0.111114502,-0.958480835,-0.517486572,100.8044128,26.44137955,1.293647592,103.8604902,-0.008648882,-0.233763486,0.2486431,-170.8358154,-59.58200073,-366.7686157,,0.690275304,0.311148979,-0.340739724,-0.557317372
2020-12-18 09:39:36,1608284375526,_sqo0YUea8P,Idle,UNKNOWN,,,,0.111114502,-0.958480835,-0.517486572,100.8044128,26.44137955,1.293647592,103.8604902,-0.008648882,-0.233763486,0.2486431,-168.1144867,-52.52410889,-353.5598755,,0.690275304,0.311148979,-0.340739724,-0.557317372
2020-12-18 09:39:36,1608284375584,_sqo0YUea8P,Idle,UNKNOWN,,,,0.111114502,-0.958480835,-0.517486572,100.8044128,26.44137955,1.293647592,103.8604902,0.161831781,0.124429807,0.159773424,-168.1144867,-52.52410889,-353.5598755,,0.690275304,0.311148979,-0.340739724,-0.557317372
2020-12-18 09:39:36,1608284375641,_sqo0YUea8P,Idle,UNKNOWN,,,,0.111114502,-0.958480835,-0.517486572,100.8042068,26.44137955,1.293647592,103.8604902,0.161831781,0.124429807,0.159773424,-168.1144867,-52.52410889,-353.5598755,,0.690275304,0.311148979,-0.340739724,-0.557317372
2020-12-18 09:39:36,1608284375696,_sqo0YUea8P,Idle,UNKNOWN,,,,-0.077301025,-0.805450439,-0.563018799,100.8042068,26.44137955,1.293647592,103.8604902,0.161831781,0.124429807,0.159773424,-168.1144867,-52.52410889,-353.5598755,,0.690275304,0.311148979,-0.340739724,-0.557317372
2020-12-18 09:39:36,1608284376371,_sqo0YUea8P,Idle,UNKNOWN,,,,-0.077301025,-0.805450439,-0.563018799,100.8042068,26.59374046,1.293560753,103.8605391,0.161831781,0.124429807,0.159773424,-168.1144867,-52.52410889,-353.5598755,,0.690275304,0.311148979,-0.340739724,-0.557317372
2020-12-18 09:39:37,1608284376526,_sqo0YUea8P,Idle,UNKNOWN,,,,-0.077301025,-0.805450439,-0.563018799,100.8042068,26.59374046,1.293560753,103.8605391,0.161831781,0.124429807,0.159773424,-168.1144867,-52.52410889,-353.5598755,,0.784424803,0.426495804,-0.199311059,-0.403799598
2020-12-18 09:39:37,1608284376717,_sqo0YUea8P,Idle,UNKNOWN,,,,-0.077301025,-0.805450439,-0.563018799,100.8042068,26.59374046,1.293560753,103.8605391,0.161831781,0.124429807,0.159773424,-163.9788666,-46.01292419,-378.0401001,,0.784424803,0.426495804,-0.199311059,-0.403799598
2020-12-18 09:39:37,1608284376781,_sqo0YUea8P,Idle,UNKNOWN,,,,-0.077301025,-0.805450439,-0.563018799,100.8042068,26.59374046,1.293560753,103.8605391,-0.677022696,0.344900936,0.277215898,-163.9788666,-46.01292419,-378.0401001,,0.784424803,0.426495804,-0.199311059,-0.403799598
2020-12-18 09:39:37,1608284376845,_sqo0YUea8P,Idle,UNKNOWN,,,,-0.077301025,-0.805450439,-0.563018799,100.8040466,26.59374046,1.293560753,103.8605391,-0.677022696,0.344900936,0.277215898,-163.9788666,-46.01292419,-378.0401001,,0.784424803,0.426495804,-0.199311059,-0.403799598
2020-12-18 09:39:37,1608284376880,_sqo0YUea8P,Idle,UNKNOWN,,,,0.188537598,-0.754455566,-0.693603516,100.8040466,26.59374046,1.293560753,103.8605391,-0.677022696,0.344900936,0.277215898,-163.9788666,-46.01292419,-378.0401001,,0.784424803,0.426495804,-0.199311059,-0.403799598
