Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-25 09:47:44,1608889664403,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.105224609,0.055267334,-1.000717163,,,,,,,,,,,,,,
2020-12-25 09:47:44,1608889664447,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.105224609,0.055267334,-1.000717163,,,,,,,,-66.17192078,-73.40618896,-18.93910217,,,,
2020-12-25 09:47:44,1608889664493,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.105224609,0.055267334,-1.000717163,,,,,-0.005878662,0.00348155,0.008329835,-66.17192078,-73.40618896,-18.93910217,,,,
2020-12-25 09:47:45,1608889665361,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.105224609,0.055267334,-1.000717163,,,,,-0.005878662,0.00348155,0.008329835,-66.17192078,-73.40618896,-18.93910217,0.772235742,-0.049812094,0.020267518,0.633055989
2020-12-25 09:47:45,1608889665449,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.105224609,0.055267334,-1.000717163,100.7107544,,,,-0.005878662,0.00348155,0.008329835,-66.17192078,-73.40618896,-18.93910217,0.772235742,-0.049812094,0.020267518,0.633055989
2020-12-25 09:47:45,1608889665492,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.096405029,0.04725647,-1.003311157,100.7107544,,,,-0.005878662,0.00348155,0.008329835,-66.17192078,-73.40618896,-18.93910217,0.772235742,-0.049812094,0.020267518,0.633055989
2020-12-25 09:47:46,1608889665536,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.096405029,0.04725647,-1.003311157,100.7107544,,,,-0.005878662,0.00348155,0.008329835,-68.29174805,-79.91159058,-5.531005859,0.772235742,-0.049812094,0.020267518,0.633055989
2020-12-25 09:47:46,1608889665582,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.096405029,0.04725647,-1.003311157,100.7107544,,,,-0.007455786,-0.002367284,-0.000826379,-68.29174805,-79.91159058,-5.531005859,0.772235742,-0.049812094,0.020267518,0.633055989
2020-12-25 09:47:46,1608889666450,_mcSOFNX4Ge,Idle,STILL,,,,0.096405029,0.04725647,-1.003311157,100.7107544,,,,-0.007455786,-0.002367284,-0.000826379,-68.29174805,-79.91159058,-5.531005859,0.772775814,-0.049863005,0.020577063,0.632382507
2020-12-25 09:47:47,1608889666525,_mcSOFNX4Ge,Idle,STILL,,,,0.096405029,0.04725647,-1.003311157,100.7107544,,,,-0.007455786,-0.002367284,-0.000826379,-68.29174805,-79.91159058,-5.531005859,0.772775814,-0.049863005,0.020577063,0.632382507
2020-12-25 09:47:47,1608889666571,_mcSOFNX4Ge,Idle,STILL,,,,0.097839355,0.051712036,-1.003311157,100.7107544,,,,-0.007455786,-0.002367284,-0.000826379,-68.29174805,-79.91159058,-5.531005859,0.772775814,-0.049863005,0.020577063,0.632382507
2020-12-25 09:47:47,1608889666615,_mcSOFNX4Ge,Idle,STILL,,,,0.097839355,0.051712036,-1.003311157,100.7107544,,,,-0.007455786,-0.002367284,-0.000826379,-65.80807495,-73.88635254,-20.44540405,0.772775814,-0.049863005,0.020577063,0.632382507
2020-12-25 09:47:47,1608889666660,_mcSOFNX4Ge,Idle,STILL,,,,0.097839355,0.051712036,-1.003311157,100.7107544,,,,-0.01056476,0.001426922,0.004991563,-65.80807495,-73.88635254,-20.44540405,0.772775814,-0.049863005,0.020577063,0.632382507
2020-12-25 09:47:48,1608889667526,_mcSOFNX4Ge,Idle,STILL,,,,0.097839355,0.051712036,-1.003311157,100.7107544,,,,-0.01056476,0.001426922,0.004991563,-65.80807495,-73.88635254,-20.44540405,0.772243093,-0.049728601,0.020131552,0.633057896
2020-12-25 09:47:48,1608889667614,_mcSOFNX4Ge,Idle,STILL,,,,0.097839355,0.051712036,-1.003311157,100.7108536,,,,-0.01056476,0.001426922,0.004991563,-65.80807495,-73.88635254,-20.44540405,0.772243093,-0.049728601,0.020131552,0.633057896
2020-12-25 09:47:48,1608889667657,_mcSOFNX4Ge,Idle,STILL,,,,0.097442627,0.052078247,-1.001815796,100.7108536,,,,-0.01056476,0.001426922,0.004991563,-65.80807495,-73.88635254,-20.44540405,0.772243093,-0.049728601,0.020131552,0.633057896
2020-12-25 09:47:48,1608889667702,_mcSOFNX4Ge,Idle,STILL,,,,0.097442627,0.052078247,-1.001815796,100.7108536,,,,-0.01056476,0.001426922,0.004991563,-64.99497986,-71.42356873,-26.81083679,0.772243093,-0.049728601,0.020131552,0.633057896
2020-12-25 09:47:48,1608889667748,_mcSOFNX4Ge,Idle,STILL,,,,0.097442627,0.052078247,-1.001815796,100.7108536,,,,-0.007914116,-0.003279949,-0.000259126,-64.99497986,-71.42356873,-26.81083679,0.772243093,-0.049728601,0.020131552,0.633057896
2020-12-25 09:47:49,1608889668615,_mcSOFNX4Ge,Idle,STILL,,,,0.097442627,0.052078247,-1.001815796,100.7108536,,,,-0.007914116,-0.003279949,-0.000259126,-64.99497986,-71.42356873,-26.81083679,0.772716206,-0.049917485,0.019732597,0.632478035
2020-12-25 09:47:49,1608889668704,_mcSOFNX4Ge,Idle,STILL,,,,0.097442627,0.052078247,-1.001815796,100.7108536,,,,-0.007914116,-0.003279949,-0.000259126,-64.99497986,-71.42356873,-26.81083679,0.772716206,-0.049917485,0.019732597,0.632478035
2020-12-25 09:47:49,1608889668745,_mcSOFNX4Ge,Idle,STILL,,,,0.094955444,0.055145264,-1.004135132,100.7108536,,,,-0.007914116,-0.003279949,-0.000259126,-64.99497986,-71.42356873,-26.81083679,0.772716206,-0.049917485,0.019732597,0.632478035
2020-12-25 09:47:49,1608889668788,_mcSOFNX4Ge,Idle,STILL,,,,0.094955444,0.055145264,-1.004135132,100.7108536,,,,-0.007914116,-0.003279949,-0.000259126,-64.29563904,-70.12280273,-30.25027466,0.772716206,-0.049917485,0.019732597,0.632478035
2020-12-25 09:47:49,1608889668829,_mcSOFNX4Ge,Idle,STILL,,,,0.094955444,0.055145264,-1.004135132,100.7108536,,,,-0.005448295,0.00076992,0.000949151,-64.29563904,-70.12280273,-30.25027466,0.772716206,-0.049917485,0.019732597,0.632478035
2020-12-25 09:47:50,1608889669705,_mcSOFNX4Ge,Idle,STILL,,,,0.094955444,0.055145264,-1.004135132,100.7108536,,,,-0.005448295,0.00076992,0.000949151,-64.29563904,-70.12280273,-30.25027466,0.772094019,-0.048399503,0.019829601,0.633352267
2020-12-25 09:47:50,1608889669792,_mcSOFNX4Ge,Idle,STILL,,,,0.094955444,0.055145264,-1.004135132,100.7110062,,,,-0.005448295,0.00076992,0.000949151,-64.29563904,-70.12280273,-30.25027466,0.772094019,-0.048399503,0.019829601,0.633352267
2020-12-25 09:47:50,1608889669830,_mcSOFNX4Ge,Idle,STILL,,,,0.094238281,0.052230835,-1.008010864,100.7110062,,,,-0.005448295,0.00076992,0.000949151,-64.29563904,-70.12280273,-30.25027466,0.772094019,-0.048399503,0.019829601,0.633352267
2020-12-25 09:47:50,1608889669869,_mcSOFNX4Ge,Idle,STILL,,,,0.094238281,0.052230835,-1.008010864,100.7110062,,,,-0.005448295,0.00076992,0.000949151,-63.90052795,-68.58311462,-33.94197083,0.772094019,-0.048399503,0.019829601,0.633352267
2020-12-25 09:47:50,1608889669914,_mcSOFNX4Ge,Idle,STILL,,,,0.094238281,0.052230835,-1.008010864,100.7110062,,,,-0.007871239,-0.000285757,0.003231746,-63.90052795,-68.58311462,-33.94197083,0.772094019,-0.048399503,0.019829601,0.633352267
2020-12-25 09:47:51,1608889670793,_mcSOFNX4Ge,Idle,STILL,,,,0.094238281,0.052230835,-1.008010864,100.7110062,,,,-0.007871239,-0.000285757,0.003231746,-63.90052795,-68.58311462,-33.94197083,0.771834004,-0.048666097,0.019581783,0.633656495
2020-12-25 09:47:51,1608889670875,_mcSOFNX4Ge,Idle,STILL,,,,0.094238281,0.052230835,-1.008010864,100.7110062,,,,-0.007871239,-0.000285757,0.003231746,-63.90052795,-68.58311462,-33.94197083,0.771834004,-0.048666097,0.019581783,0.633656495
2020-12-25 09:47:51,1608889670916,_mcSOFNX4Ge,Idle,STILL,,,,0.091873169,0.054931641,-1.000854492,100.7110062,,,,-0.007871239,-0.000285757,0.003231746,-63.90052795,-68.58311462,-33.94197083,0.771834004,-0.048666097,0.019581783,0.633656495
2020-12-25 09:47:51,1608889670959,_mcSOFNX4Ge,Idle,STILL,,,,0.091873169,0.054931641,-1.000854492,100.7110062,,,,-0.007871239,-0.000285757,0.003231746,-63.51338196,-67.70684814,-35.25939941,0.771834004,-0.048666097,0.019581783,0.633656495
