Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Ped_Steps,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-25 09:35:40,1608888939682,_W8Zh6gLLG1,MRT,UNKNOWN,,,,,,,,,,,,,,,,,,-0.913613696,0.177604642,0.130797182,-0.341553145
2020-12-25 09:35:40,1608888939771,_W8Zh6gLLG1,MRT,UNKNOWN,,,,,,,100.8935852,,,,,,,,,,,-0.913613696,0.177604642,0.130797182,-0.341553145
2020-12-25 09:35:40,1608888939815,_W8Zh6gLLG1,MRT,UNKNOWN,,,,-0.062698364,0.445098877,-0.889144897,100.8935852,,,,,,,,,,,-0.913613696,0.177604642,0.130797182,-0.341553145
2020-12-25 09:35:40,1608888939860,_W8Zh6gLLG1,MRT,UNKNOWN,,,,-0.062698364,0.445098877,-0.889144897,100.8935852,,,,,,,-17.46905518,-57.52444458,-84.29879761,,-0.913613696,0.177604642,0.130797182,-0.341553145
2020-12-25 09:35:40,1608888939906,_W8Zh6gLLG1,MRT,UNKNOWN,,,,-0.062698364,0.445098877,-0.889144897,100.8935852,,,,-0.217568278,0.424064726,-0.340462238,-17.46905518,-57.52444458,-84.29879761,,-0.913613696,0.177604642,0.130797182,-0.341553145
2020-12-25 09:35:41,1608888940772,_W8Zh6gLLG1,MRT,UNKNOWN,,,,-0.062698364,0.445098877,-0.889144897,100.8935852,,,,-0.217568278,0.424064726,-0.340462238,-17.46905518,-57.52444458,-84.29879761,,-0.918520421,0.211669399,0.108164778,-0.315937598
2020-12-25 09:35:41,1608888940862,_W8Zh6gLLG1,MRT,UNKNOWN,,,,-0.062698364,0.445098877,-0.889144897,100.8952637,,,,-0.217568278,0.424064726,-0.340462238,-17.46905518,-57.52444458,-84.29879761,,-0.918520421,0.211669399,0.108164778,-0.315937598
2020-12-25 09:35:41,1608888940904,_W8Zh6gLLG1,MRT,UNKNOWN,,,,0.023666382,0.514266968,-0.884216309,100.8952637,,,,-0.217568278,0.424064726,-0.340462238,-17.46905518,-57.52444458,-84.29879761,,-0.918520421,0.211669399,0.108164778,-0.315937598
2020-12-25 09:35:41,1608888940949,_W8Zh6gLLG1,MRT,UNKNOWN,,,,0.023666382,0.514266968,-0.884216309,100.8952637,,,,-0.217568278,0.424064726,-0.340462238,-16.40606689,-57.54605103,-84.15129089,,-0.918520421,0.211669399,0.108164778,-0.315937598
2020-12-25 09:35:41,1608888940995,_W8Zh6gLLG1,MRT,UNKNOWN,,,,0.023666382,0.514266968,-0.884216309,100.8952637,,,,0.074608721,-0.113360114,0.195689082,-16.40606689,-57.54605103,-84.15129089,,-0.918520421,0.211669399,0.108164778,-0.315937598
