Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Ped_Steps,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-25 10:11:54,1608891113909,_mcSOFNX4Ge,MRT,UNKNOWN,,,,,,,,,,,,,,-42.46540833,24.58781433,-113.2604828,,,,,
2020-12-25 10:11:54,1608891113955,_mcSOFNX4Ge,MRT,UNKNOWN,,,,,,,,,,,-0.017523067,0.040094689,-0.01624475,-42.46540833,24.58781433,-113.2604828,,,,,
2020-12-25 10:11:55,1608891114825,_mcSOFNX4Ge,MRT,UNKNOWN,,,,,,,,,,,-0.017523067,0.040094689,-0.01624475,-42.46540833,24.58781433,-113.2604828,,0.827647405,0.072984035,-0.064896943,-0.552685715
2020-12-25 10:11:55,1608891114916,_mcSOFNX4Ge,MRT,UNKNOWN,,,,,,,100.6039963,,,,-0.017523067,0.040094689,-0.01624475,-42.46540833,24.58781433,-113.2604828,,0.827647405,0.072984035,-0.064896943,-0.552685715
2020-12-25 10:11:55,1608891114959,_mcSOFNX4Ge,MRT,UNKNOWN,,,,-0.024856567,-0.206985474,-0.987121582,100.6039963,,,,-0.017523067,0.040094689,-0.01624475,-42.46540833,24.58781433,-113.2604828,,0.827647405,0.072984035,-0.064896943,-0.552685715
2020-12-25 10:11:55,1608891115003,_mcSOFNX4Ge,MRT,UNKNOWN,,,,-0.024856567,-0.206985474,-0.987121582,100.6039963,,,,-0.017523067,0.040094689,-0.01624475,-44.22239685,28.07606506,-110.3447571,,0.827647405,0.072984035,-0.064896943,-0.552685715
2020-12-25 10:11:55,1608891115048,_mcSOFNX4Ge,MRT,UNKNOWN,,,,-0.024856567,-0.206985474,-0.987121582,100.6039963,,,,0.037028059,0.074699536,-0.099981457,-44.22239685,28.07606506,-110.3447571,,0.827647405,0.072984035,-0.064896943,-0.552685715
2020-12-25 10:11:56,1608891115917,_mcSOFNX4Ge,MRT,UNKNOWN,,,,-0.024856567,-0.206985474,-0.987121582,100.6039963,,,,0.037028059,0.074699536,-0.099981457,-44.22239685,28.07606506,-110.3447571,,0.81003782,0.089287658,-0.060338158,-0.576390189
2020-12-25 10:11:56,1608891116008,_mcSOFNX4Ge,MRT,UNKNOWN,,,,-0.024856567,-0.206985474,-0.987121582,100.6072159,,,,0.037028059,0.074699536,-0.099981457,-44.22239685,28.07606506,-110.3447571,,0.81003782,0.089287658,-0.060338158,-0.576390189
2020-12-25 10:11:56,1608891116049,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.06590271,-0.233718872,-0.982070923,100.6072159,,,,0.037028059,0.074699536,-0.099981457,-44.22239685,28.07606506,-110.3447571,,0.81003782,0.089287658,-0.060338158,-0.576390189
2020-12-25 10:11:56,1608891116092,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.06590271,-0.233718872,-0.982070923,100.6072159,,,,0.037028059,0.074699536,-0.099981457,-41.23654175,29.89097595,-107.4774017,,0.81003782,0.089287658,-0.060338158,-0.576390189
2020-12-25 10:11:56,1608891116132,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.06590271,-0.233718872,-0.982070923,100.6072159,,,,-0.039617982,0.008688829,0.034128942,-41.23654175,29.89097595,-107.4774017,,0.81003782,0.089287658,-0.060338158,-0.576390189
2020-12-25 10:11:57,1608891117008,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.06590271,-0.233718872,-0.982070923,100.6072159,,,,-0.039617982,0.008688829,0.034128942,-41.23654175,29.89097595,-107.4774017,,0.811790368,0.075431011,-0.057588326,-0.576185824
2020-12-25 10:11:57,1608891117080,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.06590271,-0.233718872,-0.982070923,100.6150284,,,,-0.039617982,0.008688829,0.034128942,-41.23654175,29.89097595,-107.4774017,,0.811790368,0.075431011,-0.057588326,-0.576185824
2020-12-25 10:11:57,1608891117120,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.02192688,-0.177536011,-1.011062622,100.6150284,,,,-0.039617982,0.008688829,0.034128942,-41.23654175,29.89097595,-107.4774017,,0.811790368,0.075431011,-0.057588326,-0.576185824
2020-12-25 10:11:57,1608891117162,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.02192688,-0.177536011,-1.011062622,100.6150284,,,,-0.039617982,0.008688829,0.034128942,-40.50985718,33.58995056,-112.8164673,,0.811790368,0.075431011,-0.057588326,-0.576185824
2020-12-25 10:11:57,1608891117203,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.02192688,-0.177536011,-1.011062622,100.6150284,,,,-0.078884162,0.061581872,-0.091994636,-40.50985718,33.58995056,-112.8164673,,0.811790368,0.075431011,-0.057588326,-0.576185824
2020-12-25 10:11:58,1608891118081,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.02192688,-0.177536011,-1.011062622,100.6150284,,,,-0.078884162,0.061581872,-0.091994636,-40.50985718,33.58995056,-112.8164673,,0.802499315,0.079109299,-0.051067973,-0.589176075
2020-12-25 10:11:58,1608891118163,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.02192688,-0.177536011,-1.011062622,100.6352386,,,,-0.078884162,0.061581872,-0.091994636,-40.50985718,33.58995056,-112.8164673,,0.802499315,0.079109299,-0.051067973,-0.589176075
2020-12-25 10:11:58,1608891118206,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.055862427,-0.205474854,-0.970443726,100.6352386,,,,-0.078884162,0.061581872,-0.091994636,-40.50985718,33.58995056,-112.8164673,,0.802499315,0.079109299,-0.051067973,-0.589176075
2020-12-25 10:11:58,1608891118250,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.055862427,-0.205474854,-0.970443726,100.6352386,,,,-0.078884162,0.061581872,-0.091994636,-44.97169495,11.82899475,-114.8063354,,0.802499315,0.079109299,-0.051067973,-0.589176075
2020-12-25 10:11:58,1608891118299,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.055862427,-0.205474854,-0.970443726,100.6352386,,,,-0.023347134,0.033422139,0.016038088,-44.97169495,11.82899475,-114.8063354,,0.802499315,0.079109299,-0.051067973,-0.589176075
2020-12-25 10:11:59,1608891119164,_mcSOFNX4Ge,MRT,STILL,,,,0.055862427,-0.205474854,-0.970443726,100.6352386,,,,-0.023347134,0.033422139,0.016038088,-44.97169495,11.82899475,-114.8063354,,0.800538518,0.080027212,-0.049418482,-0.591854164
2020-12-25 10:11:59,1608891119253,_mcSOFNX4Ge,MRT,STILL,,,,0.055862427,-0.205474854,-0.970443726,100.6626434,,,,-0.023347134,0.033422139,0.016038088,-44.97169495,11.82899475,-114.8063354,,0.800538518,0.080027212,-0.049418482,-0.591854164
2020-12-25 10:11:59,1608891119295,_mcSOFNX4Ge,MRT,STILL,,,,0.027206421,-0.199478149,-0.986938477,100.6626434,,,,-0.023347134,0.033422139,0.016038088,-44.97169495,11.82899475,-114.8063354,,0.800538518,0.080027212,-0.049418482,-0.591854164
2020-12-25 10:11:59,1608891119340,_mcSOFNX4Ge,MRT,STILL,,,,0.027206421,-0.199478149,-0.986938477,100.6626434,,,,-0.023347134,0.033422139,0.016038088,-61.74511719,52.87402344,-61.56622314,,0.800538518,0.080027212,-0.049418482,-0.591854164
2020-12-25 10:11:59,1608891119386,_mcSOFNX4Ge,MRT,STILL,,,,0.027206421,-0.199478149,-0.986938477,100.6626434,,,,-0.014135526,0.007956993,-0.001834385,-61.74511719,52.87402344,-61.56622314,,0.800538518,0.080027212,-0.049418482,-0.591854164
2020-12-25 10:12:00,1608891120254,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.027206421,-0.199478149,-0.986938477,100.6626434,,,,-0.014135526,0.007956993,-0.001834385,-61.74511719,52.87402344,-61.56622314,,0.800472127,0.07999693,-0.048430715,-0.592029686
2020-12-25 10:12:00,1608891120345,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.027206421,-0.199478149,-0.986938477,100.6940842,,,,-0.014135526,0.007956993,-0.001834385,-61.74511719,52.87402344,-61.56622314,,0.800472127,0.07999693,-0.048430715,-0.592029686
2020-12-25 10:12:00,1608891120386,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.024169922,-0.196487427,-0.996795654,100.6940842,,,,-0.014135526,0.007956993,-0.001834385,-61.74511719,52.87402344,-61.56622314,,0.800472127,0.07999693,-0.048430715,-0.592029686
2020-12-25 10:12:00,1608891120430,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.024169922,-0.196487427,-0.996795654,100.6940842,,,,-0.014135526,0.007956993,-0.001834385,-37.38847351,57.64871216,-98.69706726,,0.800472127,0.07999693,-0.048430715,-0.592029686
2020-12-25 10:12:00,1608891120475,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.024169922,-0.196487427,-0.996795654,100.6940842,,,,-0.012771722,0.018517492,0.00190922,-37.38847351,57.64871216,-98.69706726,,0.800472127,0.07999693,-0.048430715,-0.592029686
2020-12-25 10:12:01,1608891121345,_mcSOFNX4Ge,MRT,STILL,,,,0.024169922,-0.196487427,-0.996795654,100.6940842,,,,-0.012771722,0.018517492,0.00190922,-37.38847351,57.64871216,-98.69706726,,0.801742315,0.082014199,-0.047119264,-0.590137732
2020-12-25 10:12:01,1608891121452,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.024169922,-0.196487427,-0.996795654,100.726059,,,,-0.012771722,0.018517492,0.00190922,-37.38847351,57.64871216,-98.69706726,,0.801742315,0.082014199,-0.047119264,-0.590137732
2020-12-25 10:12:01,1608891121493,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.036117554,-0.205413818,-0.974502563,100.726059,,,,-0.012771722,0.018517492,0.00190922,-37.38847351,57.64871216,-98.69706726,,0.801742315,0.082014199,-0.047119264,-0.590137732
2020-12-25 10:12:02,1608891121538,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.036117554,-0.205413818,-0.974502563,100.726059,,,,-0.012771722,0.018517492,0.00190922,-49.03443909,20.08535767,-110.7189484,,0.801742315,0.082014199,-0.047119264,-0.590137732
2020-12-25 10:12:02,1608891121584,_mcSOFNX4Ge,MRT,UNKNOWN,,,,0.036117554,-0.205413818,-0.974502563,100.726059,,,,-0.018416557,0.026052639,0.003929494,-49.03443909,20.08535767,-110.7189484,,0.801742315,0.082014199,-0.047119264,-0.590137732
