Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-18 09:15:13,1608282912581,_eoFnHeMjld,MRT,UNKNOWN,,,,,,,,,,,0.090740554,-0.035062645,-0.13010554,,,,,,,
2020-12-18 09:15:13,1608282912638,_eoFnHeMjld,MRT,UNKNOWN,,,,,,,100.6602554,,,,0.090740554,-0.035062645,-0.13010554,,,,,,,
2020-12-18 09:15:13,1608282912676,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.204269409,-0.481185913,-0.891555786,100.6602554,,,,0.090740554,-0.035062645,-0.13010554,,,,,,,
2020-12-18 09:15:14,1608282913524,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.204269409,-0.481185913,-0.891555786,100.6602554,,,,0.090740554,-0.035062645,-0.13010554,,,,0.432645714,0.012926819,-0.258263229,-0.863684347
2020-12-18 09:15:14,1608282913637,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.204269409,-0.481185913,-0.891555786,100.6602554,,,,0.090740554,-0.035062645,-0.13010554,-102.5167389,-56.02742004,-342.7402344,0.432645714,0.012926819,-0.258263229,-0.863684347
2020-12-18 09:15:14,1608282913693,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.204269409,-0.481185913,-0.891555786,100.6602554,,,,-0.00574364,-0.050387807,0.021281054,-102.5167389,-56.02742004,-342.7402344,0.432645714,0.012926819,-0.258263229,-0.863684347
2020-12-18 09:15:14,1608282913750,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.204269409,-0.481185913,-0.891555786,100.6813507,,,,-0.00574364,-0.050387807,0.021281054,-102.5167389,-56.02742004,-342.7402344,0.432645714,0.012926819,-0.258263229,-0.863684347
2020-12-18 09:15:14,1608282913803,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.197387695,-0.436920166,-0.868087769,100.6813507,,,,-0.00574364,-0.050387807,0.021281054,-102.5167389,-56.02742004,-342.7402344,0.432645714,0.012926819,-0.258263229,-0.863684347
2020-12-18 09:15:15,1608282914638,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.197387695,-0.436920166,-0.868087769,100.6813507,,,,-0.00574364,-0.050387807,0.021281054,-102.5167389,-56.02742004,-342.7402344,0.421440727,0.014679895,-0.251484822,-0.8711645
2020-12-18 09:15:15,1608282914749,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.197387695,-0.436920166,-0.868087769,100.6813507,,,,-0.00574364,-0.050387807,0.021281054,-108.4384155,-67.94636536,-338.0976563,0.421440727,0.014679895,-0.251484822,-0.8711645
2020-12-18 09:15:15,1608282914805,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.197387695,-0.436920166,-0.868087769,100.6813507,,,,0.056620669,-0.041137584,-0.023669643,-108.4384155,-67.94636536,-338.0976563,0.421440727,0.014679895,-0.251484822,-0.8711645
2020-12-18 09:15:15,1608282914858,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.197387695,-0.436920166,-0.868087769,100.7085876,,,,0.056620669,-0.041137584,-0.023669643,-108.4384155,-67.94636536,-338.0976563,0.421440727,0.014679895,-0.251484822,-0.8711645
2020-12-18 09:15:15,1608282914891,_eoFnHeMjld,MRT,UNKNOWN,,,,-0.196899414,-0.43788147,-0.881118774,100.7085876,,,,0.056620669,-0.041137584,-0.023669643,-108.4384155,-67.94636536,-338.0976563,0.421440727,0.014679895,-0.251484822,-0.8711645
2020-12-18 09:15:16,1608282915750,_eoFnHeMjld,MRT,STILL,,,,-0.196899414,-0.43788147,-0.881118774,100.7085876,,,,0.056620669,-0.041137584,-0.023669643,-108.4384155,-67.94636536,-338.0976563,0.413275274,0.015868941,-0.250671197,-0.875280303
2020-12-18 09:15:16,1608282915859,_eoFnHeMjld,MRT,STILL,,,,-0.196899414,-0.43788147,-0.881118774,100.7085876,,,,0.056620669,-0.041137584,-0.023669643,-102.7281952,-56.53904724,-322.6206055,0.413275274,0.015868941,-0.250671197,-0.875280303
2020-12-18 09:15:16,1608282915909,_eoFnHeMjld,MRT,STILL,,,,-0.196899414,-0.43788147,-0.881118774,100.7085876,,,,-0.009969277,0.010415623,-0.008430236,-102.7281952,-56.53904724,-322.6206055,0.413275274,0.015868941,-0.250671197,-0.875280303
2020-12-18 09:15:16,1608282915962,_eoFnHeMjld,MRT,STILL,,,,-0.196899414,-0.43788147,-0.881118774,100.7305832,,,,-0.009969277,0.010415623,-0.008430236,-102.7281952,-56.53904724,-322.6206055,0.413275274,0.015868941,-0.250671197,-0.875280303
2020-12-18 09:15:16,1608282916014,_eoFnHeMjld,MRT,STILL,,,,-0.181167603,-0.456710815,-0.89012146,100.7305832,,,,-0.009969277,0.010415623,-0.008430236,-102.7281952,-56.53904724,-322.6206055,0.413275274,0.015868941,-0.250671197,-0.875280303
2020-12-18 09:15:17,1608282916860,_eoFnHeMjld,MRT,STILL,,,,-0.181167603,-0.456710815,-0.89012146,100.7305832,,,,-0.009969277,0.010415623,-0.008430236,-102.7281952,-56.53904724,-322.6206055,0.408317602,0.012179778,-0.252159097,-0.877236623
2020-12-18 09:15:17,1608282916963,_eoFnHeMjld,MRT,STILL,,,,-0.181167603,-0.456710815,-0.89012146,100.7305832,,,,-0.009969277,0.010415623,-0.008430236,-103.7316895,-47.83071899,-345.6668701,0.408317602,0.012179778,-0.252159097,-0.877236623
2020-12-18 09:15:17,1608282917022,_eoFnHeMjld,MRT,STILL,,,,-0.181167603,-0.456710815,-0.89012146,100.7305832,,,,0.025083516,-0.013834323,-0.008660333,-103.7316895,-47.83071899,-345.6668701,0.408317602,0.012179778,-0.252159097,-0.877236623
2020-12-18 09:15:17,1608282917079,_eoFnHeMjld,MRT,STILL,,,,-0.181167603,-0.456710815,-0.89012146,100.7541885,,,,0.025083516,-0.013834323,-0.008660333,-103.7316895,-47.83071899,-345.6668701,0.408317602,0.012179778,-0.252159097,-0.877236623
2020-12-18 09:15:17,1608282917132,_eoFnHeMjld,MRT,STILL,,,,-0.184875488,-0.458190918,-0.878219604,100.7541885,,,,0.025083516,-0.013834323,-0.008660333,-103.7316895,-47.83071899,-345.6668701,0.408317602,0.012179778,-0.252159097,-0.877236623
2020-12-18 09:15:18,1608282917964,_eoFnHeMjld,MRT,STILL,,,,-0.184875488,-0.458190918,-0.878219604,100.7541885,,,,0.025083516,-0.013834323,-0.008660333,-103.7316895,-47.83071899,-345.6668701,0.404843586,0.012884857,-0.254290059,-0.878221061
2020-12-18 09:15:18,1608282918075,_eoFnHeMjld,MRT,STILL,,,,-0.184875488,-0.458190918,-0.878219604,100.7541885,,,,0.025083516,-0.013834323,-0.008660333,-135.6369629,-116.8206329,-345.1806641,0.404843586,0.012884857,-0.254290059,-0.878221061
2020-12-18 09:15:18,1608282918133,_eoFnHeMjld,MRT,STILL,,,,-0.184875488,-0.458190918,-0.878219604,100.7541885,,,,0.032639168,-0.015379755,-0.018960908,-135.6369629,-116.8206329,-345.1806641,0.404843586,0.012884857,-0.254290059,-0.878221061
