Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Ped_Steps,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-18 09:51:51,1608285111505,_PaiRURDpEL,Idle,UNKNOWN,,,,,,,,,,,,,,-108.9120636,-50.88613892,-348.8745117,,,,,
2020-12-18 09:51:52,1608285111563,_PaiRURDpEL,Idle,UNKNOWN,,,,,,,,,,,-0.580968082,0.173849285,0.378875673,-108.9120636,-50.88613892,-348.8745117,,,,,
2020-12-18 09:51:52,1608285111621,_PaiRURDpEL,Idle,UNKNOWN,,,,,,,100.8879623,,,,-0.580968082,0.173849285,0.378875673,-108.9120636,-50.88613892,-348.8745117,,,,,
2020-12-18 09:51:52,1608285111675,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.841064453,0.554824829,-0.264526367,100.8879623,,,,-0.580968082,0.173849285,0.378875673,-108.9120636,-50.88613892,-348.8745117,,,,,
2020-12-18 09:51:52,1608285112504,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.841064453,0.554824829,-0.264526367,100.8879623,,,,-0.580968082,0.173849285,0.378875673,-108.9120636,-50.88613892,-348.8745117,,0.770724785,-0.454509279,-0.418108037,-0.156812632
2020-12-18 09:51:53,1608285112614,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.841064453,0.554824829,-0.264526367,100.8879623,,,,-0.580968082,0.173849285,0.378875673,-116.2081451,-57.17559814,-335.456543,,0.770724785,-0.454509279,-0.418108037,-0.156812632
2020-12-18 09:51:53,1608285112672,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.841064453,0.554824829,-0.264526367,100.8879623,,,,-0.816593349,0.577613533,-0.556375921,-116.2081451,-57.17559814,-335.456543,,0.770724785,-0.454509279,-0.418108037,-0.156812632
2020-12-18 09:51:53,1608285112725,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.841064453,0.554824829,-0.264526367,100.8885574,,,,-0.816593349,0.577613533,-0.556375921,-116.2081451,-57.17559814,-335.456543,,0.770724785,-0.454509279,-0.418108037,-0.156812632
2020-12-18 09:51:53,1608285112782,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.784637451,0.5027771,-0.230407715,100.8885574,,,,-0.816593349,0.577613533,-0.556375921,-116.2081451,-57.17559814,-335.456543,,0.770724785,-0.454509279,-0.418108037,-0.156812632
2020-12-18 09:51:54,1608285113614,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.784637451,0.5027771,-0.230407715,100.8885574,,,,-0.816593349,0.577613533,-0.556375921,-116.2081451,-57.17559814,-335.456543,,0.476959126,-0.666480105,-0.122056587,-0.559836059
2020-12-18 09:51:54,1608285113711,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.784637451,0.5027771,-0.230407715,100.8885574,,,,-0.816593349,0.577613533,-0.556375921,-131.1620331,-87.80578613,-336.9204407,,0.476959126,-0.666480105,-0.122056587,-0.559836059
2020-12-18 09:51:54,1608285113770,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.784637451,0.5027771,-0.230407715,100.8885574,,,,2.243560076,-0.06484478,0.106955744,-131.1620331,-87.80578613,-336.9204407,,0.476959126,-0.666480105,-0.122056587,-0.559836059
2020-12-18 09:51:54,1608285113830,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.784637451,0.5027771,-0.230407715,100.8888397,,,,2.243560076,-0.06484478,0.106955744,-131.1620331,-87.80578613,-336.9204407,,0.476959126,-0.666480105,-0.122056587,-0.559836059
2020-12-18 09:51:54,1608285113890,_PaiRURDpEL,Idle,UNKNOWN,,,,-0.607543945,0.698303223,-0.335678101,100.8888397,,,,2.243560076,-0.06484478,0.106955744,-131.1620331,-87.80578613,-336.9204407,,0.476959126,-0.666480105,-0.122056587,-0.559836059
