Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-25 09:23:41,1608888220917,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.059402466,-0.409240723,-0.92906189,100.6285934,,,,0.028014857,0.019959593,0.006896256,-41.3974762,-26.62145996,-48.54057312,-0.911996556,-0.173345552,-0.114270227,-0.353773747
2020-12-25 09:23:41,1608888220958,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.09223938,-0.41569519,-0.897109985,100.6285934,,,,0.028014857,0.019959593,0.006896256,-41.3974762,-26.62145996,-48.54057312,-0.911996556,-0.173345552,-0.114270227,-0.353773747
2020-12-25 09:23:41,1608888221001,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.09223938,-0.41569519,-0.897109985,100.6285934,,,,0.028014857,0.019959593,0.006896256,-41.88519287,-25.73083496,-45.79884338,-0.911996556,-0.173345552,-0.114270227,-0.353773747
2020-12-25 09:23:41,1608888221047,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.09223938,-0.41569519,-0.897109985,100.6285934,,,,-0.03950613,0.024531709,-0.010776482,-41.88519287,-25.73083496,-45.79884338,-0.911996556,-0.173345552,-0.114270227,-0.353773747
2020-12-25 09:23:42,1608888221917,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.09223938,-0.41569519,-0.897109985,100.6285934,,,,-0.03950613,0.024531709,-0.010776482,-41.88519287,-25.73083496,-45.79884338,-0.912225914,-0.163878883,-0.113821527,-0.357815813
2020-12-25 09:23:42,1608888222008,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.09223938,-0.41569519,-0.897109985,100.6285934,,,,-0.03950613,0.024531709,-0.010776482,-41.88519287,-25.73083496,-45.79884338,-0.912225914,-0.163878883,-0.113821527,-0.357815813
2020-12-25 09:23:42,1608888222051,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090942383,-0.394927979,-0.930282593,100.6285934,,,,-0.03950613,0.024531709,-0.010776482,-41.88519287,-25.73083496,-45.79884338,-0.912225914,-0.163878883,-0.113821527,-0.357815813
2020-12-25 09:23:42,1608888222095,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090942383,-0.394927979,-0.930282593,100.6285934,,,,-0.03950613,0.024531709,-0.010776482,-42.62747192,-25.41986084,-43.05134583,-0.912225914,-0.163878883,-0.113821527,-0.357815813
2020-12-25 09:23:42,1608888222139,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090942383,-0.394927979,-0.930282593,100.6285934,,,,0.003090865,-0.022038456,0.041337851,-42.62747192,-25.41986084,-43.05134583,-0.912225914,-0.163878883,-0.113821527,-0.357815813
2020-12-25 09:23:43,1608888223009,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090942383,-0.394927979,-0.930282593,100.6285934,,,,0.003090865,-0.022038456,0.041337851,-42.62747192,-25.41986084,-43.05134583,-0.911136867,-0.163812568,-0.114764731,-0.360310784
2020-12-25 09:23:43,1608888223112,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.090942383,-0.394927979,-0.930282593,100.6288376,,,,0.003090865,-0.022038456,0.041337851,-42.62747192,-25.41986084,-43.05134583,-0.911136867,-0.163812568,-0.114764731,-0.360310784
2020-12-25 09:23:43,1608888223154,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.120025635,-0.384902954,-0.935348511,100.6288376,,,,0.003090865,-0.022038456,0.041337851,-42.62747192,-25.41986084,-43.05134583,-0.911136867,-0.163812568,-0.114764731,-0.360310784
2020-12-25 09:23:43,1608888223199,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.120025635,-0.384902954,-0.935348511,100.6288376,,,,0.003090865,-0.022038456,0.041337851,-43.28739929,-25.35447693,-40.03735352,-0.911136867,-0.163812568,-0.114764731,-0.360310784
2020-12-25 09:23:43,1608888223248,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.120025635,-0.384902954,-0.935348511,100.6288376,,,,0.002574211,0.039276034,0.037605964,-43.28739929,-25.35447693,-40.03735352,-0.911136867,-0.163812568,-0.114764731,-0.360310784
2020-12-25 09:23:44,1608888224113,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.120025635,-0.384902954,-0.935348511,100.6288376,,,,0.002574211,0.039276034,0.037605964,-43.28739929,-25.35447693,-40.03735352,-0.903886764,-0.168955366,-0.113407536,-0.37627315
2020-12-25 09:23:44,1608888224193,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.120025635,-0.384902954,-0.935348511,100.6293411,,,,0.002574211,0.039276034,0.037605964,-43.28739929,-25.35447693,-40.03735352,-0.903886764,-0.168955366,-0.113407536,-0.37627315
2020-12-25 09:23:44,1608888224234,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.069534302,-0.404586792,-0.922515869,100.6293411,,,,0.002574211,0.039276034,0.037605964,-43.28739929,-25.35447693,-40.03735352,-0.903886764,-0.168955366,-0.113407536,-0.37627315
2020-12-25 09:23:44,1608888224278,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.069534302,-0.404586792,-0.922515869,100.6293411,,,,0.002574211,0.039276034,0.037605964,-44.67756653,-25.67662048,-38.8092041,-0.903886764,-0.168955366,-0.113407536,-0.37627315
2020-12-25 09:23:44,1608888224325,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.069534302,-0.404586792,-0.922515869,100.6293411,,,,-0.040945835,0.035797946,0.042705387,-44.67756653,-25.67662048,-38.8092041,-0.903886764,-0.168955366,-0.113407536,-0.37627315
2020-12-25 09:23:45,1608888225194,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.069534302,-0.404586792,-0.922515869,100.6293411,,,,-0.040945835,0.035797946,0.042705387,-44.67756653,-25.67662048,-38.8092041,-0.889518482,-0.157745653,-0.101232935,-0.416683271
2020-12-25 09:23:45,1608888225281,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.069534302,-0.404586792,-0.922515869,100.6295776,,,,-0.040945835,0.035797946,0.042705387,-44.67756653,-25.67662048,-38.8092041,-0.889518482,-0.157745653,-0.101232935,-0.416683271
2020-12-25 09:23:45,1608888225322,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.141586304,-0.372467041,-0.890274048,100.6295776,,,,-0.040945835,0.035797946,0.042705387,-44.67756653,-25.67662048,-38.8092041,-0.889518482,-0.157745653,-0.101232935,-0.416683271
2020-12-25 09:23:45,1608888225366,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.141586304,-0.372467041,-0.890274048,100.6295776,,,,-0.040945835,0.035797946,0.042705387,-46.62445068,-26.44572449,-35.48291016,-0.889518482,-0.157745653,-0.101232935,-0.416683271
2020-12-25 09:23:45,1608888225411,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.141586304,-0.372467041,-0.890274048,100.6295776,,,,-0.153716058,-0.018122545,-0.215183154,-46.62445068,-26.44572449,-35.48291016,-0.889518482,-0.157745653,-0.101232935,-0.416683271
2020-12-25 09:23:46,1608888226282,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.141586304,-0.372467041,-0.890274048,100.6295776,,,,-0.153716058,-0.018122545,-0.215183154,-46.62445068,-26.44572449,-35.48291016,-0.915133128,-0.134274843,-0.114404546,-0.362509413
2020-12-25 09:23:46,1608888226357,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.141586304,-0.372467041,-0.890274048,100.6299744,,,,-0.153716058,-0.018122545,-0.215183154,-46.62445068,-26.44572449,-35.48291016,-0.915133128,-0.134274843,-0.114404546,-0.362509413
2020-12-25 09:23:46,1608888226397,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.063171387,-0.289077759,-0.922805786,100.6299744,,,,-0.153716058,-0.018122545,-0.215183154,-46.62445068,-26.44572449,-35.48291016,-0.915133128,-0.134274843,-0.114404546,-0.362509413
2020-12-25 09:23:46,1608888226441,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.063171387,-0.289077759,-0.922805786,100.6299744,,,,-0.153716058,-0.018122545,-0.215183154,-44.73669434,-26.98742676,-31.26509094,-0.915133128,-0.134274843,-0.114404546,-0.362509413
2020-12-25 09:23:46,1608888226485,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.063171387,-0.289077759,-0.922805786,100.6299744,,,,0.366261333,0.408993363,0.100060821,-44.73669434,-26.98742676,-31.26509094,-0.915133128,-0.134274843,-0.114404546,-0.362509413
2020-12-25 09:23:47,1608888227357,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.063171387,-0.289077759,-0.922805786,100.6299744,,,,0.366261333,0.408993363,0.100060821,-44.73669434,-26.98742676,-31.26509094,-0.904087189,-0.132659046,-0.112476434,-0.390354809
2020-12-25 09:23:47,1608888227445,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.063171387,-0.289077759,-0.922805786,100.6302872,,,,0.366261333,0.408993363,0.100060821,-44.73669434,-26.98742676,-31.26509094,-0.904087189,-0.132659046,-0.112476434,-0.390354809
2020-12-25 09:23:47,1608888227485,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.168655396,-0.31880188,-0.809448242,100.6302872,,,,0.366261333,0.408993363,0.100060821,-44.73669434,-26.98742676,-31.26509094,-0.904087189,-0.132659046,-0.112476434,-0.390354809
2020-12-25 09:23:48,1608888227527,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.168655396,-0.31880188,-0.809448242,100.6302872,,,,0.366261333,0.408993363,0.100060821,-49.21711731,-28.09735107,-21.13780212,-0.904087189,-0.132659046,-0.112476434,-0.390354809
2020-12-25 09:23:48,1608888227566,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.168655396,-0.31880188,-0.809448242,100.6302872,,,,-0.006527408,0.106406599,-0.047254331,-49.21711731,-28.09735107,-21.13780212,-0.904087189,-0.132659046,-0.112476434,-0.390354809
2020-12-25 09:23:48,1608888228446,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.168655396,-0.31880188,-0.809448242,100.6302872,,,,-0.006527408,0.106406599,-0.047254331,-49.21711731,-28.09735107,-21.13780212,-0.88934969,-0.145694985,-0.129539062,-0.413581596
2020-12-25 09:23:49,1608888228534,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.168655396,-0.31880188,-0.809448242,100.6305084,,,,-0.006527408,0.106406599,-0.047254331,-49.21711731,-28.09735107,-21.13780212,-0.88934969,-0.145694985,-0.129539062,-0.413581596
2020-12-25 09:23:49,1608888228572,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.082275391,-0.380172729,-0.920135498,100.6305084,,,,-0.006527408,0.106406599,-0.047254331,-49.21711731,-28.09735107,-21.13780212,-0.88934969,-0.145694985,-0.129539062,-0.413581596
2020-12-25 09:23:49,1608888228614,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.082275391,-0.380172729,-0.920135498,100.6305084,,,,-0.006527408,0.106406599,-0.047254331,-53.23974609,-28.16146851,-19.31686401,-0.88934969,-0.145694985,-0.129539062,-0.413581596
2020-12-25 09:23:49,1608888228659,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.082275391,-0.380172729,-0.920135498,100.6305084,,,,-0.009360478,0.011184744,-0.022424616,-53.23974609,-28.16146851,-19.31686401,-0.88934969,-0.145694985,-0.129539062,-0.413581596
2020-12-25 09:23:50,1608888229535,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.082275391,-0.380172729,-0.920135498,100.6305084,,,,-0.009360478,0.011184744,-0.022424616,-53.23974609,-28.16146851,-19.31686401,-0.899931343,-0.145353112,-0.128173877,-0.390598822
2020-12-25 09:23:50,1608888229618,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.082275391,-0.380172729,-0.920135498,100.6305084,,,,-0.009360478,0.011184744,-0.022424616,-53.23974609,-28.16146851,-19.31686401,-0.899931343,-0.145353112,-0.128173877,-0.390598822
2020-12-25 09:23:50,1608888229660,_W8Zh6gLLG1,Idle,UNKNOWN,,,,0.122665405,-0.392486572,-0.973175049,100.6305084,,,,-0.009360478,0.011184744,-0.022424616,-53.23974609,-28.16146851,-19.31686401,-0.899931343,-0.145353112,-0.128173877,-0.390598822
