Time,Timestamp,JourneyID,Mode,PredictionMode,Acc_Lin_X,Acc_Lin_Y,Acc_Lin_Z,Acc_X,Acc_Y,Acc_Z,Bar_Pressure,Loc_Altitude,Loc_Latitude,Loc_Longitude,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Ped_Steps,Rot_Vec_RotationVector,Rot_Vec_X,Rot_Vec_Y,Rot_Vec_Z
2020-12-25 10:23:58,1608891838341,_mcSOFNX4Ge,Idle,UNKNOWN,,,,,,,,,,,-0.158498824,-0.276174873,-0.213985264,,,,,,,,
2020-12-25 10:23:59,1608891839206,_mcSOFNX4Ge,Idle,UNKNOWN,,,,,,,,,,,-0.158498824,-0.276174873,-0.213985264,,,,,-0.338525823,-0.149436893,-0.195770426,-0.90815355
2020-12-25 10:23:59,1608891839295,_mcSOFNX4Ge,Idle,UNKNOWN,,,,,,,100.8748322,,,,-0.158498824,-0.276174873,-0.213985264,,,,,-0.338525823,-0.149436893,-0.195770426,-0.90815355
2020-12-25 10:23:59,1608891839338,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.208755493,-0.23526001,-0.70098877,100.8748322,,,,-0.158498824,-0.276174873,-0.213985264,,,,,-0.338525823,-0.149436893,-0.195770426,-0.90815355
2020-12-25 10:23:59,1608891839381,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.208755493,-0.23526001,-0.70098877,100.8748322,,,,-0.158498824,-0.276174873,-0.213985264,-83.79864502,-17.06219482,-75.55194092,,-0.338525823,-0.149436893,-0.195770426,-0.90815355
2020-12-25 10:23:59,1608891839427,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.208755493,-0.23526001,-0.70098877,100.8748322,,,,-0.443914592,-0.454755515,-0.793363154,-83.79864502,-17.06219482,-75.55194092,,-0.338525823,-0.149436893,-0.195770426,-0.90815355
2020-12-25 10:24:00,1608891840295,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.208755493,-0.23526001,-0.70098877,100.8748322,,,,-0.443914592,-0.454755515,-0.793363154,-83.79864502,-17.06219482,-75.55194092,,-0.642077021,-0.150215172,-0.069618345,-0.748549084
2020-12-25 10:24:00,1608891840384,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.208755493,-0.23526001,-0.70098877,100.8748322,,,,-0.443914592,-0.454755515,-0.793363154,-83.79864502,-17.06219482,-75.55194092,,-0.642077021,-0.150215172,-0.069618345,-0.748549084
2020-12-25 10:24:00,1608891840425,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.208755493,-0.23526001,-0.70098877,100.8748322,,,,-0.443914592,-0.454755515,-0.793363154,-83.79864502,-17.06219482,-75.55194092,18356,-0.642077021,-0.150215172,-0.069618345,-0.748549084
2020-12-25 10:24:00,1608891840468,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.518844604,-0.177398682,-0.799758911,100.8748322,,,,-0.443914592,-0.454755515,-0.793363154,-83.79864502,-17.06219482,-75.55194092,18356,-0.642077021,-0.150215172,-0.069618345,-0.748549084
2020-12-25 10:24:01,1608891840512,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.518844604,-0.177398682,-0.799758911,100.8748322,,,,-0.443914592,-0.454755515,-0.793363154,-55.67550659,-25.9214325,-84.74938965,18356,-0.642077021,-0.150215172,-0.069618345,-0.748549084
2020-12-25 10:24:01,1608891840553,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.518844604,-0.177398682,-0.799758911,100.8748322,,,,0.187353119,-0.788031995,-0.494716525,-55.67550659,-25.9214325,-84.74938965,18356,-0.642077021,-0.150215172,-0.069618345,-0.748549084
2020-12-25 10:24:01,1608891841385,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.518844604,-0.177398682,-0.799758911,100.8748322,,,,0.187353119,-0.788031995,-0.494716525,-55.67550659,-25.9214325,-84.74938965,18356,-0.896172811,-0.168383146,0.080105026,-0.402621975
2020-12-25 10:24:01,1608891841474,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.518844604,-0.177398682,-0.799758911,100.8747177,,,,0.187353119,-0.788031995,-0.494716525,-55.67550659,-25.9214325,-84.74938965,18356,-0.896172811,-0.168383146,0.080105026,-0.402621975
2020-12-25 10:24:02,1608891841517,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.069442749,-0.421936035,-1.019836426,100.8747177,,,,0.187353119,-0.788031995,-0.494716525,-55.67550659,-25.9214325,-84.74938965,18356,-0.896172811,-0.168383146,0.080105026,-0.402621975
2020-12-25 10:24:02,1608891841561,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.069442749,-0.421936035,-1.019836426,100.8747177,,,,0.187353119,-0.788031995,-0.494716525,-40.44335938,-5.876907349,-100.81604,18356,-0.896172811,-0.168383146,0.080105026,-0.402621975
2020-12-25 10:24:02,1608891841608,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.069442749,-0.421936035,-1.019836426,100.8747177,,,,0.528051853,0.622133076,0.009589244,-40.44335938,-5.876907349,-100.81604,18356,-0.896172811,-0.168383146,0.080105026,-0.402621975
2020-12-25 10:24:02,1608891842475,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.069442749,-0.421936035,-1.019836426,100.8747177,,,,0.528051853,0.622133076,0.009589244,-40.44335938,-5.876907349,-100.81604,18356,-0.931719326,-0.187304659,-0.005005714,-0.311112616
2020-12-25 10:24:03,1608891842564,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.069442749,-0.421936035,-1.019836426,100.8747177,,,,0.528051853,0.622133076,0.009589244,-40.44335938,-5.876907349,-100.81604,18356,-0.931719326,-0.187304659,-0.005005714,-0.311112616
2020-12-25 10:24:03,1608891842606,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.366043091,-0.31211853,-0.710281372,100.8747177,,,,0.528051853,0.622133076,0.009589244,-40.44335938,-5.876907349,-100.81604,18356,-0.931719326,-0.187304659,-0.005005714,-0.311112616
2020-12-25 10:24:03,1608891842650,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.366043091,-0.31211853,-0.710281372,100.8747177,,,,0.528051853,0.622133076,0.009589244,-35.72254944,0.504608154,-96.13626099,18356,-0.931719326,-0.187304659,-0.005005714,-0.311112616
2020-12-25 10:24:03,1608891842696,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.366043091,-0.31211853,-0.710281372,100.8747177,,,,-0.393894851,-0.416909873,-0.463341296,-35.72254944,0.504608154,-96.13626099,18356,-0.931719326,-0.187304659,-0.005005714,-0.311112616
2020-12-25 10:24:04,1608891843564,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.366043091,-0.31211853,-0.710281372,100.8747177,,,,-0.393894851,-0.416909873,-0.463341296,-35.72254944,0.504608154,-96.13626099,18356,-0.954509256,-0.281162883,0.025781983,-0.095889362
2020-12-25 10:24:04,1608891843655,_mcSOFNX4Ge,Idle,UNKNOWN,,,,-0.366043091,-0.31211853,-0.710281372,100.8749161,,,,-0.393894851,-0.416909873,-0.463341296,-35.72254944,0.504608154,-96.13626099,18356,-0.954509256,-0.281162883,0.025781983,-0.095889362
2020-12-25 10:24:04,1608891843699,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.103027344,-0.633148193,-0.70880127,100.8749161,,,,-0.393894851,-0.416909873,-0.463341296,-35.72254944,0.504608154,-96.13626099,18356,-0.954509256,-0.281162883,0.025781983,-0.095889362
2020-12-25 10:24:04,1608891843744,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.103027344,-0.633148193,-0.70880127,100.8749161,,,,-0.393894851,-0.416909873,-0.463341296,-37.30751038,8.040557861,-98.31413269,18356,-0.954509256,-0.281162883,0.025781983,-0.095889362
2020-12-25 10:24:04,1608891843788,_mcSOFNX4Ge,Idle,UNKNOWN,,,,0.103027344,-0.633148193,-0.70880127,100.8749161,,,,-0.295195162,-0.580447674,-0.225075454,-37.30751038,8.040557861,-98.31413269,18356,-0.954509256,-0.281162883,0.025781983,-0.095889362
2020-12-25 10:24:05,1608891844656,_QLWmLHrROq,Idle,WALKING,,,,0.103027344,-0.633148193,-0.70880127,100.8749161,,,,-0.295195162,-0.580447674,-0.225075454,-37.30751038,8.040557861,-98.31413269,18356,-0.971928394,-0.227190813,0.059576536,-0.013788859
2020-12-25 10:24:05,1608891844744,_QLWmLHrROq,Idle,WALKING,,,,0.103027344,-0.633148193,-0.70880127,100.8749542,,,,-0.295195162,-0.580447674,-0.225075454,-37.30751038,8.040557861,-98.31413269,18356,-0.971928394,-0.227190813,0.059576536,-0.013788859
2020-12-25 10:24:05,1608891844801,_QLWmLHrROq,Idle,WALKING,,,,0.103027344,-0.633148193,-0.70880127,100.8749542,,,,-0.295195162,-0.580447674,-0.225075454,-37.30751038,8.040557861,-98.31413269,18360,-0.971928394,-0.227190813,0.059576536,-0.013788859
2020-12-25 10:24:05,1608891844840,_QLWmLHrROq,Idle,WALKING,,,,-0.098876953,-0.434463501,-0.782455444,100.8749542,,,,-0.295195162,-0.580447674,-0.225075454,-37.30751038,8.040557861,-98.31413269,18360,-0.971928394,-0.227190813,0.059576536,-0.013788859
2020-12-25 10:24:05,1608891844886,_QLWmLHrROq,Idle,WALKING,,,,-0.098876953,-0.434463501,-0.782455444,100.8749542,,,,-0.295195162,-0.580447674,-0.225075454,-41.98091125,14.80133057,-95.04148865,18360,-0.971928394,-0.227190813,0.059576536,-0.013788859
2020-12-25 10:24:05,1608891844947,_QLWmLHrROq,Idle,WALKING,,,,-0.098876953,-0.434463501,-0.782455444,100.8749542,,,,0.313265771,-0.294205248,-0.306582838,-41.98091125,14.80133057,-95.04148865,18360,-0.971928394,-0.227190813,0.059576536,-0.013788859
2020-12-25 10:24:06,1608891845745,_QLWmLHrROq,Idle,WALKING,,,,-0.098876953,-0.434463501,-0.782455444,100.8749542,,,,0.313265771,-0.294205248,-0.306582838,-41.98091125,14.80133057,-95.04148865,18360,-0.956568173,-0.223154396,0.137193963,0.127895405
2020-12-25 10:24:06,1608891845813,_QLWmLHrROq,Idle,WALKING,,,,-0.098876953,-0.434463501,-0.782455444,100.875267,,,,0.313265771,-0.294205248,-0.306582838,-41.98091125,14.80133057,-95.04148865,18360,-0.956568173,-0.223154396,0.137193963,0.127895405
2020-12-25 10:24:06,1608891845883,_QLWmLHrROq,Idle,WALKING,,,,-0.243881226,-0.437332153,-1.065963745,100.875267,,,,0.313265771,-0.294205248,-0.306582838,-41.98091125,14.80133057,-95.04148865,18360,-0.956568173,-0.223154396,0.137193963,0.127895405
2020-12-25 10:24:06,1608891845947,_QLWmLHrROq,Idle,WALKING,,,,-0.243881226,-0.437332153,-1.065963745,100.875267,,,,0.313265771,-0.294205248,-0.306582838,-52.00868225,20.23913574,-98.89715576,18360,-0.956568173,-0.223154396,0.137193963,0.127895405
2020-12-25 10:24:06,1608891846013,_QLWmLHrROq,Idle,WALKING,,,,-0.243881226,-0.437332153,-1.065963745,100.875267,,,,1.119395852,0.445203573,0.553378761,-52.00868225,20.23913574,-98.89715576,18360,-0.956568173,-0.223154396,0.137193963,0.127895405
2020-12-25 10:24:07,1608891846813,_QLWmLHrROq,Idle,WALKING,,,,-0.243881226,-0.437332153,-1.065963745,100.875267,,,,1.119395852,0.445203573,0.553378761,-52.00868225,20.23913574,-98.89715576,18360,-0.826348971,-0.45614713,0.223343213,0.243300304
2020-12-25 10:24:07,1608891846899,_QLWmLHrROq,Idle,WALKING,,,,-0.243881226,-0.437332153,-1.065963745,100.8755188,,,,1.119395852,0.445203573,0.553378761,-52.00868225,20.23913574,-98.89715576,18360,-0.826348971,-0.45614713,0.223343213,0.243300304
